kommun,tmean,tmax,tmin,humidity
1880,24.14285714,56.28571429,-0.714285714,79.85714286
1881,24.14285714,56.28571429,0.026190476,81.12996032
1882,22.57142857,54.95238095,1.666666667,84.14285714
1883,24.07142857,59.64285714,-3.857142857,81.77777778
1884,20.64345238,54.99047619,-6.870238095,83.31349206
1885,15.71428571,45.28571429,-10.42857143,89
1904,15.71428571,45.28571429,-10.42857143,86.84126984
1907,22.2010582,53.56481481,-4.894179894,86.05555556
1960,23.44047619,54.87797619,-5.49702381,83.85714286
1961,24.35714286,54.71428571,-1.5,85.67825397
1962,21.54761905,57.16666667,-9.452380952,85.69866071
1980,33,64.14285714,7.428571429,85.31253968
1981,24,58.35714286,-5.857142857,85.85714286
1982,20.42063492,53.6031746,-8.579365079,85.85714286
1983,15.71428571,45.28571429,-10.42857143,85.66666667
1984,22.03571429,53.24107143,-5.526785714,84.14285714
2021,9.787981859,53.78713152,-27.38888889,80.26264881
2023,-2.714285714,41.46428571,-43.14285714,82.28571429
2026,12.60884354,53.87755102,-21.33333333,81.14285714
2029,11.14285714,55.14285714,-27.14285714,81.14732143
2031,7.5,49.37619048,-28.74285714,81.59895833
2034,0.924603175,44.75873016,-36.27698413,80.71428571
2039,-4.4,37.71428571,-42.6,80.5
2061,17.00921202,52.87641723,-12.69072421,85.20652636
2062,3.904761905,46.80952381,-34.85714286,78.14285714
2080,18,56.42857143,-14.85714286,83.30357143
2081,13.04081633,50.48979592,-17.28571429,82
2082,16.05782313,54.86054422,-16.04166667,83.11809099
2083,19.54761905,56.52380952,-12.45238095,84.79464286
2084,21.0952381,56.61904762,-10.04761905,86.28571429
2085,13.64285714,56,-19.57142857,80.28571429
2101,8.285714286,53.28571429,-31.85714286,83.71428571
2104,19.66468254,56.45734127,-12.63293651,84.79464286
2121,2.285714286,47,-37.57142857,84.14285714
2132,10.80059524,51.92857143,-22.95535714,82.25
2161,2.166666667,41.5,-29.28571429,82.14285714
2180,26,59.28571429,-6.571428571,84.28571429
2181,20.01587302,56.25793651,-13.17460317,84.99362245
2182,22.85714286,61.71428571,-15,83.69642857
2183,11.57142857,53.71428571,-29.57142857,83.35714286
2184,18.60714286,59.42857143,-16.21428571,83.42857143
2260,2,50.85714286,-36.14285714,85.71428571
2262,19.57142857,65.85714286,-16.57142857,83.28571429
2280,19.85714286,64.71428571,-15.71428571,84.57142857
2281,20.42857143,55.92857143,-10.17857143,77.71428571
2282,4,59.57142857,-45.28571429,81.57142857
2283,-0.714285714,55.11904762,-42.64285714,88.85714286
2284,14.22857143,57.57142857,-24.2,78.21428571
2303,-3.285714286,43.28571429,-40.85714286,92.57142857
2305,-0.571428571,47.14285714,-42.85714286,83
2309,-4.714285714,26.82142857,-38.75,86
2313,-6.285714286,32.95238095,-44.69047619,87.07142857
2321,-1.948051948,29.50649351,-37.46753247,86.83333333
2326,-13.96428571,20.10714286,-47.39285714,84.64285714
2361,-9.873015873,41.34920635,-52.22222222,81.85714286
2380,16.34285714,47.34285714,-13.25714286,86.65714286
2401,23,57.42857143,-7.428571429,79.85714286
2403,3.233862434,47.87037037,-34.26084656,84.07142857
2404,-2.047619048,46.52380952,-38.0952381,85.42857143
2409,12.32142857,54.78571429,-28.39285714,80.5
2417,-20,31.71428571,-59.28571429,84.45714286
2418,-18.07142857,27.35714286,-55.42857143,86.28571429
2421,-13.14285714,22.28571429,-48.44897959,90.64285714
2422,-24.78571429,28.57142857,-74.42857143,88.42857143
2425,-10.59013605,35.87840136,-50.6377551,87.8452381
2460,9.031746032,53.93650794,-30.74603175,82.73214286
2462,-23.40816327,19.20408163,-63.69387755,86.30952381
2463,-11.95238095,36.23809524,-51.52380952,89.14285714
2480,6.142857143,57.85714286,-46.71428571,81.57142857
2481,-12.85714286,35.52380952,-53.57142857,87.71428571
2482,18.5,51.71428571,-10.07142857,79.42857143
2505,-24.82857143,34.88571429,-76,83.42857143
2506,-16.26190476,25.92857143,-58.33333333,86.5
2510,-25.65306122,32.48979592,-82.67346939,84.85714286
2513,-31,18.85714286,-73.14285714,85.16666667
2514,17.28571429,50.14285714,-11.85714286,85.94047619
2518,-36.92857143,18.71428571,-86.35714286,86.66666667
2521,-43.12244898,16.69387755,-101.755102,84.70238095
2523,-24.25274725,28.43956044,-74.58241758,82.62857143
2560,-10.71428571,47.85714286,-63.71428571,82.71428571
2580,-6.571428571,37.42857143,-36.89285714,84.07142857
2581,5.428571429,53.85714286,-29.71428571,82.41071429
2582,-44.57142857,24.14285714,-103.1428571,84.33333333
2583,-8.5,33.57142857,-46.14285714,87.85714286
2584,-18.97142857,24.95238095,-64.23809524,79.65714286
