kommun,tmean,tmax,tmin,humidity
1493,27.14285714,39.14285714,14.85714286,97.5
1494,23.47619048,40.61904762,8.904761905,95.57142857
1495,16.9047619,32.80952381,4.523809524,94.14285714
1496,19.14285714,34,7,95.54285714
1497,19.54761905,32.06632653,7.846371882,97.78571429
1498,14.42857143,26.28571429,4.857142857,95.4847619
1499,18.17286281,32.37391885,5.734726271,92.71428571
1715,19.57142857,31.93333333,7.061904762,95.02380952
1730,20.28571429,34.35714286,6.357142857,97.85714286
1737,5.2,15.02857143,-2.885714286,95.67857143
1760,19.18571429,30.37142857,6.957142857,97.03544974
1761,22.28571429,33,11.14285714,94.64285714
1762,14.15873016,25.95238095,3.047619048,94.45238095
1763,16.19047619,27.71428571,5.071428571,94.5
1764,23.23809524,36.23809524,8.952380952,96.11904762
1765,21.85714286,35.28571429,7.714285714,99.85714286
1766,17.42857143,29.28571429,5.142857143,94
1780,22.28571429,33,11.14285714,94.64285714
1781,25.85714286,36.57142857,12.71428571,97.83333333
1782,16,28.28571429,2.857142857,94.42857143
1783,8.857142857,20.85714286,-1.071428571,94.85714286
1784,18.71428571,33.42857143,5,95.85714286
1785,28.71428571,42.28571429,10.71428571,97.85714286
1814,12.75919312,23.76388889,1.232261905,99.24199735
1860,12.14285714,24,-0.428571429,99.42857143
1861,11.76944444,23.44047619,-0.023333333,98.8452381
1862,17.71428571,29.14285714,5.428571429,99.42857143
1863,12.68571429,23.27619048,1.754761905,97.12380952
1864,10.28571429,19.71428571,1.428571429,98.02222222
1880,10.42857143,20.57142857,-0.142857143,99.71428571
1881,10.42857143,20.57142857,-0.083095238,99.2797619
1882,10.38095238,22.9047619,-1.571428571,99.14285714
1883,14.07142857,24.85714286,2.642857143,98.75555556
1884,11.18928571,21.78333333,0.349404762,98.8484127
1885,7.571428571,18.42857143,-2.857142857,99.8
1904,7.571428571,18.42857143,-2.857142857,98.10634921
1907,14.22751323,25.10449735,3.392857143,97.22777778
1960,14.61011905,26.07738095,1.193452381,96.68095238
1961,15.71428571,26.14285714,4.714285714,97.20793651
1962,15.52380952,27.16666667,2.928571429,96.51897321
1980,23.85714286,33.85714286,12.28571429,96.16269841
1981,17.21428571,28.92857143,6.785714286,96.28571429
1982,13.43650794,24.84126984,2.285714286,96.28571429
1983,7.571428571,18.42857143,-2.857142857,98.23333333
1984,12.36607143,23.44642857,0.116071429,98.21904762
2021,8.150226757,18.53741497,-1.746882086,97.62388393
2023,-1.642857143,8,-10.53571429,98
2026,9.544217687,19.65306122,0.078231293,98.5
2029,12.57142857,23.71428571,4.714285714,98.671875
2031,6.521428571,16.84285714,-3.311904762,98.05857308
2034,1.841666667,12.7047619,-9.178174603,97.20634921
2039,-5.6,5.4,-18.05714286,96.21428571
2061,10.99025652,21.66191893,0.005846088,97.54586522
2062,3.428571429,13.57142857,-7.095238095,99
2080,12.42857143,24,-0.142857143,97.33035714
2081,7.06122449,17.24489796,-3.979591837,99.85714286
2082,10.60459184,21.19217687,-1.00085034,97.76423257
2083,13.92857143,25.52380952,0.619047619,96.94494048
2084,15.42857143,27.04761905,1.380952381,96.55952381
2085,9,18,-0.5,97.14285714
2101,4.571428571,19.28571429,-9.857142857,94.28571429
2104,13.95535714,25.77876984,0.79265873,96.94494048
2121,3.142857143,14,-6,97.85714286
2132,9.553571429,20.40178571,-1.267857143,96.82142857
2161,1.035714286,8.928571429,-8.035714286,98.28571429
2180,17.14285714,30.28571429,4.571428571,92.57142857
2181,14.03571429,26.54365079,1.313492063,95.83014456
2182,12.28571429,29.42857143,-5.714285714,95.75892857
2183,5,16.28571429,-3.714285714,97.32142857
2184,10.89285714,23.96428571,-1.25,98.85714286
2260,8.571428571,20.57142857,-1.571428571,97.42857143
